Id;X;Y;Z;Teneur (%)
10423;426498.951;5839876.034;9124.087675;7.08296205
10424;426538.951;5839876.034;9124.087675;7.02439153
10425;426578.951;5839876.034;9124.087675;6.92835347
10426;426618.951;5839876.034;9124.087675;7.11911301
10427;426658.951;5839876.034;9124.087675;7.16709435
10428;426698.951;5839876.034;9124.087675;7.18563213
10429;426738.951;5839876.034;9124.087675;7.19636445
10430;426778.951;5839876.034;9124.087675;7.20023532
10431;426818.951;5839876.034;9124.087675;7.20055539
10432;426858.951;5839876.034;9124.087675;7.20045151
10433;426898.951;5839876.034;9124.087675;7.20172321
10434;426938.951;5839876.034;9124.087675;7.20045135
10435;426978.951;5839876.034;9124.087675;7.19551032
10436;427018.951;5839876.034;9124.087675;7.19117135
10437;427058.951;5839876.034;9124.087675;7.18838557
10438;427098.951;5839876.034;9124.087675;7.1860393
10439;427138.951;5839876.034;9124.087675;7.18350989
10440;427178.951;5839876.034;9124.087675;7.18169469
10441;427218.951;5839876.034;9124.087675;7.18190459
10442;427258.951;5839876.034;9124.087675;7.18266212
10443;427298.951;5839876.034;9124.087675;7.18298446
10444;427338.951;5839876.034;9124.087675;7.1829871
10445;427378.951;5839876.034;9124.087675;7.18283895
10447;426218.951;5839916.034;9124.087675;7.24180566
10448;426258.951;5839916.034;9124.087675;7.51303791
10449;426298.951;5839916.034;9124.087675;7.09261031
10450;426338.951;5839916.034;9124.087675;6.88937496
10451;426378.951;5839916.034;9124.087675;7.01958604
10452;426418.951;5839916.034;9124.087675;6.61599344
10453;426458.951;5839916.034;9124.087675;7.06355465
10454;426498.951;5839916.034;9124.087675;7.10308222
10455;426538.951;5839916.034;9124.087675;7.12411304
10456;426578.951;5839916.034;9124.087675;7.11809388
10457;426618.951;5839916.034;9124.087675;7.14643157
10458;426658.951;5839916.034;9124.087675;7.1663825
10459;426698.951;5839916.034;9124.087675;7.17812358
10460;426738.951;5839916.034;9124.087675;7.18615558
10461;426778.951;5839916.034;9124.087675;7.19063336
10462;426818.951;5839916.034;9124.087675;7.19235011
10463;426858.951;5839916.034;9124.087675;7.1927063
10464;426898.951;5839916.034;9124.087675;7.1924804
10465;426938.951;5839916.034;9124.087675;7.19143574
10466;426978.951;5839916.034;9124.087675;7.18963206
10467;427018.951;5839916.034;9124.087675;7.18779582
10468;427058.951;5839916.034;9124.087675;7.18624159
10469;427098.951;5839916.034;9124.087675;7.18481969
10470;427138.951;5839916.034;9124.087675;7.18347144
10471;427178.951;5839916.034;9124.087675;7.18252619
10472;427218.951;5839916.034;9124.087675;7.18227839
10473;427258.951;5839916.034;9124.087675;7.1823802
10474;427298.951;5839916.034;9124.087675;7.18245079
10475;427338.951;5839916.034;9124.087675;7.18241505
10476;427378.951;5839916.034;9124.087675;7.18230521
10478;426218.951;5839956.034;9124.087675;7.45607089
10479;426258.951;5839956.034;9124.087675;7.51035637
10480;426298.951;5839956.034;9124.087675;7.16543379
10481;426338.951;5839956.034;9124.087675;6.39202308
10482;426378.951;5839956.034;9124.087675;6.91406051
10483;426418.951;5839956.034;9124.087675;6.63259171
10484;426458.951;5839956.034;9124.087675;6.69007961
10485;426498.951;5839956.034;9124.087675;7.06396314
10486;426538.951;5839956.034;9124.087675;7.13443264
10487;426578.951;5839956.034;9124.087675;7.14863449
10488;426618.951;5839956.034;9124.087675;7.16007589
10489;426658.951;5839956.034;9124.087675;7.17002167
10490;426698.951;5839956.034;9124.087675;7.17750441
10491;426738.951;5839956.034;9124.087675;7.18289188
10492;426778.951;5839956.034;9124.087675;7.18623221
10493;426818.951;5839956.034;9124.087675;7.18785452
10494;426858.951;5839956.034;9124.087675;7.18835428
10495;426898.951;5839956.034;9124.087675;7.18819641
10496;426938.951;5839956.034;9124.087675;7.18758813
10497;426978.951;5839956.034;9124.087675;7.18669329
10498;427018.951;5839956.034;9124.087675;7.18572144
10499;427058.951;5839956.034;9124.087675;7.18479161
10500;427098.951;5839956.034;9124.087675;7.18392177
10501;427138.951;5839956.034;9124.087675;7.18314656
10502;427178.951;5839956.034;9124.087675;7.18257235
10503;427218.951;5839956.034;9124.087675;7.18226493
10504;427258.951;5839956.034;9124.087675;7.18214075
10505;427298.951;5839956.034;9124.087675;7.18207284
10506;427338.951;5839956.034;9124.087675;7.18199691
10507;427378.951;5839956.034;9124.087675;7.18190064
10509;426218.951;5839996.034;9124.087675;7.24652987
10510;426258.951;5839996.034;9124.087675;7.1287307
10511;426298.951;5839996.034;9124.087675;7.1624844
10512;426338.951;5839996.034;9124.087675;7.08607193
10513;426378.951;5839996.034;9124.087675;7.19097344
10514;426418.951;5839996.034;9124.087675;7.00444166
10515;426458.951;5839996.034;9124.087675;6.88303823
10516;426498.951;5839996.034;9124.087675;7.08598819
10517;426538.951;5839996.034;9124.087675;7.14238977
10518;426578.951;5839996.034;9124.087675;7.15990231
10519;426618.951;5839996.034;9124.087675;7.16892209
10520;426658.951;5839996.034;9124.087675;7.17514667
10521;426698.951;5839996.034;9124.087675;7.17966206
10522;426738.951;5839996.034;9124.087675;7.18282935
10523;426778.951;5839996.034;9124.087675;7.18480861
10524;426818.951;5839996.034;9124.087675;7.18580685
10525;426858.951;5839996.034;9124.087675;7.18610734
10526;426898.951;5839996.034;9124.087675;7.18596517
10527;426938.951;5839996.034;9124.087675;7.185553
10528;426978.951;5839996.034;9124.087675;7.18499158
10529;427018.951;5839996.034;9124.087675;7.18437671
10530;427058.951;5839996.034;9124.087675;7.18376862
10531;427098.951;5839996.034;9124.087675;7.18319935
10532;427138.951;5839996.034;9124.087675;7.18269983
10533;427178.951;5839996.034;9124.087675;7.18230788
10534;427218.951;5839996.034;9124.087675;7.18204117
10535;427258.951;5839996.034;9124.087675;7.18187508
10536;427298.951;5839996.034;9124.087675;7.18176408
10537;427338.951;5839996.034;9124.087675;7.18167381
10538;427378.951;5839996.034;9124.087675;7.18158807
10540;426218.951;5840036.034;9124.087675;6.94653095
10541;426258.951;5840036.034;9124.087675;6.98999918
10542;426298.951;5840036.034;9124.087675;6.86264624
10543;426338.951;5840036.034;9124.087675;7.49360443
10544;426378.951;5840036.034;9124.087675;8.10824084
10545;426418.951;5840036.034;9124.087675;7.22066669
10546;426458.951;5840036.034;9124.087675;7.12116875
10547;426498.951;5840036.034;9124.087675;7.14041542
10548;426538.951;5840036.034;9124.087675;7.16045455
10549;426578.951;5840036.034;9124.087675;7.17178746
10550;426618.951;5840036.034;9124.087675;7.17784344
10551;426658.951;5840036.034;9124.087675;7.18116644
10552;426698.951;5840036.034;9124.087675;7.18316066
10553;426738.951;5840036.034;9124.087675;7.18434042
10554;426778.951;5840036.034;9124.087675;7.18495011
10555;426818.951;5840036.034;9124.087675;7.18514695
10556;426858.951;5840036.034;9124.087675;7.18505495
10557;426898.951;5840036.034;9124.087675;7.18477526
10558;426938.951;5840036.034;9124.087675;7.18438379
10559;426978.951;5840036.034;9124.087675;7.18393711
10560;427018.951;5840036.034;9124.087675;7.18347736
10561;427058.951;5840036.034;9124.087675;7.18303373
10562;427098.951;5840036.034;9124.087675;7.18262628
10563;427138.951;5840036.034;9124.087675;7.18227152
10564;427178.951;5840036.034;9124.087675;7.18198381
10565;427218.951;5840036.034;9124.087675;7.18176784
10566;427258.951;5840036.034;9124.087675;7.18161373
10567;427298.951;5840036.034;9124.087675;7.18150243
10568;427338.951;5840036.034;9124.087675;7.18141598
10569;427378.951;5840036.034;9124.087675;7.18134277
10571;426218.951;5840076.034;9124.087675;6.46537313
10572;426258.951;5840076.034;9124.087675;6.52327832
10573;426298.951;5840076.034;9124.087675;6.78014245
10574;426338.951;5840076.034;9124.087675;7.65738226
10575;426378.951;5840076.034;9124.087675;7.2541579
10576;426418.951;5840076.034;9124.087675;6.54374861
10577;426458.951;5840076.034;9124.087675;7.13160578
10578;426498.951;5840076.034;9124.087675;7.16742439
10579;426538.951;5840076.034;9124.087675;7.1791232
10580;426578.951;5840076.034;9124.087675;7.1882808
10581;426618.951;5840076.034;9124.087675;7.18987417
10582;426658.951;5840076.034;9124.087675;7.18850568
10583;426698.951;5840076.034;9124.087675;7.18753389
10584;426738.951;5840076.034;9124.087675;7.18664528
10585;426778.951;5840076.034;9124.087675;7.18586329
10586;426818.951;5840076.034;9124.087675;7.1852111
10587;426858.951;5840076.034;9124.087675;7.18465522
10588;426898.951;5840076.034;9124.087675;7.18415786
10589;426938.951;5840076.034;9124.087675;7.18369708
10590;426978.951;5840076.034;9124.087675;7.18326628
10591;427018.951;5840076.034;9124.087675;7.18286725
10592;427058.951;5840076.034;9124.087675;7.18250507
10593;427098.951;5840076.034;9124.087675;7.18218464
10594;427138.951;5840076.034;9124.087675;7.18191076
10595;427178.951;5840076.034;9124.087675;7.18168708
10596;427218.951;5840076.034;9124.087675;7.18151271
10597;427258.951;5840076.034;9124.087675;7.18138175
10598;427298.951;5840076.034;9124.087675;7.18128402
10599;427338.951;5840076.034;9124.087675;7.18120948
10600;427378.951;5840076.034;9124.087675;7.1811496
10602;426218.951;5840116.034;9124.087675;6.63461287
10603;426258.951;5840116.034;9124.087675;6.88575911
10604;426298.951;5840116.034;9124.087675;7.07801006
10605;426338.951;5840116.034;9124.087675;7.24357984
10606;426378.951;5840116.034;9124.087675;7.46656399
10607;426418.951;5840116.034;9124.087675;6.9628967
10608;426458.951;5840116.034;9124.087675;7.16994149
10609;426498.951;5840116.034;9124.087675;7.1878491
10610;426538.951;5840116.034;9124.087675;7.19855675
10611;426578.951;5840116.034;9124.087675;7.22130065
10612;426618.951;5840116.034;9124.087675;7.20954332
10613;426658.951;5840116.034;9124.087675;7.19692119
10614;426698.951;5840116.034;9124.087675;7.19216682
10615;426738.951;5840116.034;9124.087675;7.18910091
10616;426778.951;5840116.034;9124.087675;7.18698934
10617;426818.951;5840116.034;9124.087675;7.18555457
10618;426858.951;5840116.034;9124.087675;7.18456401
10619;426898.951;5840116.034;9124.087675;7.1838441
10620;426938.951;5840116.034;9124.087675;7.18328669
10621;426978.951;5840116.034;9124.087675;7.18283223
10622;427018.951;5840116.034;9124.087675;7.18245014
10623;427058.951;5840116.034;9124.087675;7.18212601
10624;427098.951;5840116.034;9124.087675;7.18185236
10625;427138.951;5840116.034;9124.087675;7.18162526
10626;427178.951;5840116.034;9124.087675;7.18144209
10627;427218.951;5840116.034;9124.087675;7.18129854
10628;427258.951;5840116.034;9124.087675;7.18118925
10629;427298.951;5840116.034;9124.087675;7.18110746
10630;427338.951;5840116.034;9124.087675;7.18104593
10631;427378.951;5840116.034;9124.087675;7.18099863
10633;426218.951;5840156.034;9124.087675;7.12193331
10634;426258.951;5840156.034;9124.087675;7.13473047
10635;426298.951;5840156.034;9124.087675;7.19808285
10636;426338.951;5840156.034;9124.087675;7.34725198
10637;426378.951;5840156.034;9124.087675;7.81348997
10638;426418.951;5840156.034;9124.087675;7.42751993
10639;426458.951;5840156.034;9124.087675;7.2278246
10640;426498.951;5840156.034;9124.087675;7.20383235
10641;426538.951;5840156.034;9124.087675;7.20790336
10642;426578.951;5840156.034;9124.087675;7.22835879
10643;426618.951;5840156.034;9124.087675;7.21640695
10644;426658.951;5840156.034;9124.087675;7.20236838
10645;426698.951;5840156.034;9124.087675;7.19539093
10646;426738.951;5840156.034;9124.087675;7.1908337
10647;426778.951;5840156.034;9124.087675;7.18781749
10648;426818.951;5840156.034;9124.087675;7.18584633
10649;426858.951;5840156.034;9124.087675;7.18454916
10650;426898.951;5840156.034;9124.087675;7.18366356
10651;426938.951;5840156.034;9124.087675;7.18302556
10652;426978.951;5840156.034;9124.087675;7.18254187
10653;427018.951;5840156.034;9124.087675;7.18216084
10654;427058.951;5840156.034;9124.087675;7.18185465
10655;427098.951;5840156.034;9124.087675;7.18160695
10656;427138.951;5840156.034;9124.087675;7.18140798
10657;427178.951;5840156.034;9124.087675;7.18125078
10658;427218.951;5840156.034;9124.087675;7.18112915
10659;427258.951;5840156.034;9124.087675;7.18103733
10660;427298.951;5840156.034;9124.087675;7.18096935
10661;427338.951;5840156.034;9124.087675;7.18091941
10662;427378.951;5840156.034;9124.087675;7.18088274
10664;426218.951;5840196.034;9124.087675;7.20368072
10665;426258.951;5840196.034;9124.087675;7.20011737
10666;426298.951;5840196.034;9124.087675;7.23886035
10667;426338.951;5840196.034;9124.087675;7.30369669
10668;426378.951;5840196.034;9124.087675;7.40654831
10669;426418.951;5840196.034;9124.087675;7.30191756
10670;426458.951;5840196.034;9124.087675;7.23014338
10671;426498.951;5840196.034;9124.087675;7.20948357
10672;426538.951;5840196.034;9124.087675;7.2061846
10673;426578.951;5840196.034;9124.087675;7.20890426
10674;426618.951;5840196.034;9124.087675;7.20716456
10675;426658.951;5840196.034;9124.087675;7.20140279
10676;426698.951;5840196.034;9124.087675;7.19563249
10677;426738.951;5840196.034;9124.087675;7.19115814
10678;426778.951;5840196.034;9124.087675;7.18800476
10679;426818.951;5840196.034;9124.087675;7.1858832
10680;426858.951;5840196.034;9124.087675;7.18447142
10681;426898.951;5840196.034;9124.087675;7.18351175
10682;426938.951;5840196.034;9124.087675;7.18283371
10683;426978.951;5840196.034;9124.087675;7.18233442
10684;427018.951;5840196.034;9124.087675;7.18195435
10685;427058.951;5840196.034;9124.087675;7.18165914
10686;427098.951;5840196.034;9124.087675;7.18142775
10687;427138.951;5840196.034;9124.087675;7.18124686
10688;427178.951;5840196.034;9124.087675;7.18110722
10689;427218.951;5840196.034;9124.087675;7.18100112
10690;427258.951;5840196.034;9124.087675;7.18092232
10691;427298.951;5840196.034;9124.087675;7.18086511
10692;427338.951;5840196.034;9124.087675;7.1808244
10693;427378.951;5840196.034;9124.087675;7.18079601
10695;426218.951;5840236.034;9124.087675;7.23697231
10696;426258.951;5840236.034;9124.087675;7.2245504
10697;426298.951;5840236.034;9124.087675;7.26751291
10698;426338.951;5840236.034;9124.087675;7.32111316
10699;426378.951;5840236.034;9124.087675;7.29300687
10700;426418.951;5840236.034;9124.087675;7.25014921
10701;426458.951;5840236.034;9124.087675;7.22235854
10702;426498.951;5840236.034;9124.087675;7.20931057
10703;426538.951;5840236.034;9124.087675;7.20418844
10704;426578.951;5840236.034;9124.087675;7.20244041
10705;426618.951;5840236.034;9124.087675;7.20072486
10706;426658.951;5840236.034;9124.087675;7.19758381
10707;426698.951;5840236.034;9124.087675;7.19375719
10708;426738.951;5840236.034;9124.087675;7.1902819
10709;426778.951;5840236.034;9124.087675;7.18757524
10710;426818.951;5840236.034;9124.087675;7.18563211
10711;426858.951;5840236.034;9124.087675;7.18428112
10712;426898.951;5840236.034;9124.087675;7.18333864
10713;426938.951;5840236.034;9124.087675;7.18266575
10714;426978.951;5840236.034;9124.087675;7.18217169
10715;427018.951;5840236.034;9124.087675;7.18180009
10716;427058.951;5840236.034;9124.087675;7.18151619
10717;427098.951;5840236.034;9124.087675;7.18129771
10718;427138.951;5840236.034;9124.087675;7.18113015
10719;427178.951;5840236.034;9124.087675;7.18100302
10720;427218.951;5840236.034;9124.087675;7.18090809
10721;427258.951;5840236.034;9124.087675;7.18083881
10722;427298.951;5840236.034;9124.087675;7.18078964
10723;427338.951;5840236.034;9124.087675;7.18075585
10724;427378.951;5840236.034;9124.087675;7.18073342
10726;426218.951;5840276.034;9124.087675;7.21375876
10727;426258.951;5840276.034;9124.087675;7.22583371
10728;426298.951;5840276.034;9124.087675;7.264828
10729;426338.951;5840276.034;9124.087675;7.30215991
10730;426378.951;5840276.034;9124.087675;7.27247918
10731;426418.951;5840276.034;9124.087675;7.23488904
10732;426458.951;5840276.034;9124.087675;7.21620681
10733;426498.951;5840276.034;9124.087675;7.20698438
10734;426538.951;5840276.034;9124.087675;7.2020173
10735;426578.951;5840276.034;9124.087675;7.19905802
10736;426618.951;5840276.034;9124.087675;7.19671427
10737;426658.951;5840276.034;9124.087675;7.19420011
10738;426698.951;5840276.034;9124.087675;7.19148956
10739;426738.951;5840276.034;9124.087675;7.18893497
10740;426778.951;5840276.034;9124.087675;7.1868108
10741;426818.951;5840276.034;9124.087675;7.18518665
10742;426858.951;5840276.034;9124.087675;7.18399642
10743;426898.951;5840276.034;9124.087675;7.18313307
10744;426938.951;5840276.034;9124.087675;7.18250135
10745;426978.951;5840276.034;9124.087675;7.18203196
10746;427018.951;5840276.034;9124.087675;7.18167811
10747;427058.951;5840276.034;9124.087675;7.18140881
10748;427098.951;5840276.034;9124.087675;7.1812033
10749;427138.951;5840276.034;9124.087675;7.18104719
10750;427178.951;5840276.034;9124.087675;7.18093005
10751;427218.951;5840276.034;9124.087675;7.18084353
10752;427258.951;5840276.034;9124.087675;7.18078125
10753;427298.951;5840276.034;9124.087675;7.18073787
10754;427338.951;5840276.034;9124.087675;7.1807088
10755;427378.951;5840276.034;9124.087675;7.18069051
10757;426218.951;5840316.034;9124.087675;7.20580603
10758;426258.951;5840316.034;9124.087675;7.22212225
10759;426298.951;5840316.034;9124.087675;7.2408719
10760;426338.951;5840316.034;9124.087675;7.25197741
10761;426378.951;5840316.034;9124.087675;7.23824397
10762;426418.951;5840316.034;9124.087675;7.22046426
10763;426458.951;5840316.034;9124.087675;7.20967781
10764;426498.951;5840316.034;9124.087675;7.20340022
10765;426538.951;5840316.034;9124.087675;7.19927715
10766;426578.951;5840316.034;9124.087675;7.19629294
10767;426618.951;5840316.034;9124.087675;7.1938708
10768;426658.951;5840316.034;9124.087675;7.19165337
10769;426698.951;5840316.034;9124.087675;7.18953967
10770;426738.951;5840316.034;9124.087675;7.18760964
10771;426778.951;5840316.034;9124.087675;7.18597048
10772;426818.951;5840316.034;9124.087675;7.18466299
10773;426858.951;5840316.034;9124.087675;7.18366044
10774;426898.951;5840316.034;9124.087675;7.18290448
10775;426938.951;5840316.034;9124.087675;7.18233524
10776;426978.951;5840316.034;9124.087675;7.18190437
10777;427018.951;5840316.034;9124.087675;7.18157623
10778;427058.951;5840316.034;9124.087675;7.18132544
10779;427098.951;5840316.034;9124.087675;7.18113411
10780;427138.951;5840316.034;9124.087675;7.18098905
10781;427178.951;5840316.034;9124.087675;7.18088058
10782;427218.951;5840316.034;9124.087675;7.18080095
10783;427258.951;5840316.034;9124.087675;7.18074405
10784;427298.951;5840316.034;9124.087675;7.18070478
10785;427338.951;5840316.034;9124.087675;7.18067896
10786;427378.951;5840316.034;9124.087675;7.18066327
10788;426218.951;5840356.034;9124.087675;7.19755459
10789;426258.951;5840356.034;9124.087675;7.21149261
10790;426298.951;5840356.034;9124.087675;7.22082386
10791;426338.951;5840356.034;9124.087675;7.22129548
10792;426378.951;5840356.034;9124.087675;7.21542222
10793;426418.951;5840356.034;9124.087675;7.20827163
10794;426458.951;5840356.034;9124.087675;7.20296893
10795;426498.951;5840356.034;9124.087675;7.19912416
10796;426538.951;5840356.034;9124.087675;7.19610109
10797;426578.951;5840356.034;9124.087675;7.19362167
10798;426618.951;5840356.034;9124.087675;7.19150901
10799;426658.951;5840356.034;9124.087675;7.18963616
10800;426698.951;5840356.034;9124.087675;7.18794803
10801;426738.951;5840356.034;9124.087675;7.18645295
10802;426778.951;5840356.034;9124.087675;7.18517934
10803;426818.951;5840356.034;9124.087675;7.18413768
10804;426858.951;5840356.034;9124.087675;7.18331152
10805;426898.951;5840356.034;9124.087675;7.18266768
10806;426938.951;5840356.034;9124.087675;7.1821695
10807;426978.951;5840356.034;9124.087675;7.18178461
10808;427018.951;5840356.034;9124.087675;7.18148735
10809;427058.951;5840356.034;9124.087675;7.18125812
10810;427098.951;5840356.034;9124.087675;7.18108214
10811;427138.951;5840356.034;9124.087675;7.18094849
10812;427178.951;5840356.034;9124.087675;7.18084836
10813;427218.951;5840356.034;9124.087675;7.18077477
10814;427258.951;5840356.034;9124.087675;7.1807222
10815;427298.951;5840356.034;9124.087675;7.18068596
10816;427338.951;5840356.034;9124.087675;7.18066232
10817;427378.951;5840356.034;9124.087675;7.1806482
10850;426218.951;5839036.034;9164.087675;7.18631947
10851;426258.951;5839036.034;9164.087675;7.18702149
10852;426298.951;5839036.034;9164.087675;7.18781189
10853;426338.951;5839036.034;9164.087675;7.18869719
10854;426378.951;5839036.034;9164.087675;7.18968248
10855;426418.951;5839036.034;9164.087675;7.19077065
10856;426458.951;5839036.034;9164.087675;7.19196156
10857;426498.951;5839036.034;9164.087675;7.19325098
10858;426538.951;5839036.034;9164.087675;7.19462962
10859;426578.951;5839036.034;9164.087675;7.1960873
10860;426618.951;5839036.034;9164.087675;7.19762231
10861;426658.951;5839036.034;9164.087675;7.19926051
10862;426698.951;5839036.034;9164.087675;7.2010593
10863;426738.951;5839036.034;9164.087675;7.20306595
10864;426778.951;5839036.034;9164.087675;7.20533191
10865;426818.951;5839036.034;9164.087675;7.20804198
10866;426858.951;5839036.034;9164.087675;7.21126743
10867;426898.951;5839036.034;9164.087675;7.21453225
10868;426938.951;5839036.034;9164.087675;7.21747755
10869;426978.951;5839036.034;9164.087675;7.22035363
10870;427018.951;5839036.034;9164.087675;7.22288943
10871;427058.951;5839036.034;9164.087675;7.22272122
10872;427098.951;5839036.034;9164.087675;7.21677322
10873;427138.951;5839036.034;9164.087675;7.20663103
10874;427178.951;5839036.034;9164.087675;7.1999364
10875;427218.951;5839036.034;9164.087675;7.19964982
10876;427258.951;5839036.034;9164.087675;7.19978553
10877;427298.951;5839036.034;9164.087675;7.19775998
10878;427338.951;5839036.034;9164.087675;7.19496253
10879;427378.951;5839036.034;9164.087675;7.19237828
10881;426218.951;5839076.034;9164.087675;7.18674592
10882;426258.951;5839076.034;9164.087675;7.18754322
10883;426298.951;5839076.034;9164.087675;7.1884493
10884;426338.951;5839076.034;9164.087675;7.18947336
10885;426378.951;5839076.034;9164.087675;7.19062291
10886;426418.951;5839076.034;9164.087675;7.1919021
10887;426458.951;5839076.034;9164.087675;7.19331068
10888;426498.951;5839076.034;9164.087675;7.1948391
10889;426538.951;5839076.034;9164.087675;7.19646451
10890;426578.951;5839076.034;9164.087675;7.19814499
10891;426618.951;5839076.034;9164.087675;7.19983378
10892;426658.951;5839076.034;9164.087675;7.201557
10893;426698.951;5839076.034;9164.087675;7.20349358
10894;426738.951;5839076.034;9164.087675;7.20571464
10895;426778.951;5839076.034;9164.087675;7.20792783
10896;426818.951;5839076.034;9164.087675;7.21114349
10897;426858.951;5839076.034;9164.087675;7.21731278
10898;426898.951;5839076.034;9164.087675;7.22367579
10899;426938.951;5839076.034;9164.087675;7.22784563
10900;426978.951;5839076.034;9164.087675;7.23172565
10901;427018.951;5839076.034;9164.087675;7.23651322
10902;427058.951;5839076.034;9164.087675;7.23642184
10903;427098.951;5839076.034;9164.087675;7.22553596
10904;427138.951;5839076.034;9164.087675;7.20824939
10905;427178.951;5839076.034;9164.087675;7.19416157
10906;427218.951;5839076.034;9164.087675;7.20511265
10907;427258.951;5839076.034;9164.087675;7.21096647
10908;427298.951;5839076.034;9164.087675;7.20509992
10909;427338.951;5839076.034;9164.087675;7.19920695
10910;427378.951;5839076.034;9164.087675;7.19500231
10912;426218.951;5839116.034;9164.087675;7.18718957
10913;426258.951;5839116.034;9164.087675;7.18809335
10914;426298.951;5839116.034;9164.087675;7.18913069
10915;426338.951;5839116.034;9164.087675;7.1903146
10916;426378.951;5839116.034;9164.087675;7.19165465
10917;426418.951;5839116.034;9164.087675;7.19315671
10918;426458.951;5839116.034;9164.087675;7.1948179
10919;426498.951;5839116.034;9164.087675;7.19662093
10920;426538.951;5839116.034;9164.087675;7.19851262
10921;426578.951;5839116.034;9164.087675;7.2003551
10922;426618.951;5839116.034;9164.087675;7.20186816
10923;426658.951;5839116.034;9164.087675;7.20279829
10924;426698.951;5839116.034;9164.087675;7.20382956
10925;426738.951;5839116.034;9164.087675;7.20577629
10926;426778.951;5839116.034;9164.087675;7.20327943
10927;426818.951;5839116.034;9164.087675;7.19522437
10928;426858.951;5839116.034;9164.087675;7.21762819
10929;426898.951;5839116.034;9164.087675;7.23770727
10930;426938.951;5839116.034;9164.087675;7.24276887
10931;426978.951;5839116.034;9164.087675;7.2448806
10932;427018.951;5839116.034;9164.087675;7.25932023
10933;427058.951;5839116.034;9164.087675;7.26873969
10934;427098.951;5839116.034;9164.087675;7.2568352
10935;427138.951;5839116.034;9164.087675;7.22559413
10936;427178.951;5839116.034;9164.087675;7.18740679
10937;427218.951;5839116.034;9164.087675;7.23405908
10938;427258.951;5839116.034;9164.087675;7.25431268
10939;427298.951;5839116.034;9164.087675;7.21927035
10940;427338.951;5839116.034;9164.087675;7.20552446
10941;427378.951;5839116.034;9164.087675;7.19851008
10943;426218.951;5839156.034;9164.087675;7.18764712
10944;426258.951;5839156.034;9164.087675;7.18866991
10945;426298.951;5839156.034;9164.087675;7.18985699
10946;426338.951;5839156.034;9164.087675;7.19122573
10947;426378.951;5839156.034;9164.087675;7.19278825
10948;426418.951;5839156.034;9164.087675;7.19454957
10949;426458.951;5839156.034;9164.087675;7.19650083
10950;426498.951;5839156.034;9164.087675;7.19861337
10951;426538.951;5839156.034;9164.087675;7.20079712
10952;426578.951;5839156.034;9164.087675;7.20272371
10953;426618.951;5839156.034;9164.087675;7.20326101
10954;426658.951;5839156.034;9164.087675;7.19926228
10955;426698.951;5839156.034;9164.087675;7.19063334
10956;426738.951;5839156.034;9164.087675;7.19590375
10957;426778.951;5839156.034;9164.087675;7.17931251
10958;426818.951;5839156.034;9164.087675;6.8717808
10959;426858.951;5839156.034;9164.087675;7.19002591
10960;426898.951;5839156.034;9164.087675;7.2698767
10961;426938.951;5839156.034;9164.087675;7.29145965
10962;426978.951;5839156.034;9164.087675;7.27254682
10963;427018.951;5839156.034;9164.087675;7.30443282
10964;427058.951;5839156.034;9164.087675;7.41895308
10965;427098.951;5839156.034;9164.087675;7.44052768
10966;427138.951;5839156.034;9164.087675;7.29488793
10967;427178.951;5839156.034;9164.087675;7.24300723
10968;427218.951;5839156.034;9164.087675;7.26700859
10969;427258.951;5839156.034;9164.087675;7.28136159
10970;427298.951;5839156.034;9164.087675;7.23546953
10971;427338.951;5839156.034;9164.087675;7.21462389
10972;427378.951;5839156.034;9164.087675;7.20315999
10974;426218.951;5839196.034;9164.087675;7.18811381
10975;426258.951;5839196.034;9164.087675;7.18926939
10976;426298.951;5839196.034;9164.087675;7.19062791
10977;426338.951;5839196.034;9164.087675;7.19221304
10978;426378.951;5839196.034;9164.087675;7.19403911
10979;426418.951;5839196.034;9164.087675;7.19610237
10980;426458.951;5839196.034;9164.087675;7.19837249
10981;426498.951;5839196.034;9164.087675;7.20079435
10982;426538.951;5839196.034;9164.087675;7.20327962
10983;426578.951;5839196.034;9164.087675;7.20540331
10984;426618.951;5839196.034;9164.087675;7.20449631
10985;426658.951;5839196.034;9164.087675;7.18282261
10986;426698.951;5839196.034;9164.087675;7.01063579
10987;426738.951;5839196.034;9164.087675;7.13347122
10988;426778.951;5839196.034;9164.087675;7.19425311
10989;426818.951;5839196.034;9164.087675;7.14197296
10990;426858.951;5839196.034;9164.087675;7.25030788
10991;426898.951;5839196.034;9164.087675;7.29491213
10992;426938.951;5839196.034;9164.087675;7.57089381
10993;426978.951;5839196.034;9164.087675;7.3630126
10994;427018.951;5839196.034;9164.087675;7.3253727
10995;427058.951;5839196.034;9164.087675;7.69479947
10996;427098.951;5839196.034;9164.087675;7.85609269
10997;427138.951;5839196.034;9164.087675;7.3706304
10998;427178.951;5839196.034;9164.087675;7.27335159
10999;427218.951;5839196.034;9164.087675;7.28136702
11000;427258.951;5839196.034;9164.087675;7.2997014
11001;427298.951;5839196.034;9164.087675;7.27526655
11002;427338.951;5839196.034;9164.087675;7.23099433
11003;427378.951;5839196.034;9164.087675;7.20917373
11005;426218.951;5839236.034;9164.087675;7.18858184
11006;426258.951;5839236.034;9164.087675;7.18988453
11007;426298.951;5839236.034;9164.087675;7.19144083
11008;426338.951;5839236.034;9164.087675;7.19328496
